ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
74189277;174959349;9282c74a-02f3-477d-88be-6816a06241a7;689733922;168;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189279;174959351;898655de-b7f0-4264-a2d7-3360dcab5bf4;689733924;158;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189281;174959353;6bf89280-00ca-433f-ad8a-095cf55adfae;689733926;89;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189283;174959355;56782bd5-80f3-4a91-b946-cc84cd068e16;689733928;91;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189285;174959357;ad5964dc-25ca-4e6a-999c-f822a04defec;689733930;94;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189287;174959359;9345d8de-e490-4ba8-9d7b-011704a34e79;689733932;98;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189289;174959361;39895af1-c828-446a-815e-c1e6a4267ec5;689733934;160;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189299;174959380;4b3fbb8e-bae0-4727-9ae4-b3db72be44c3;689733969;22;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189301;174959382;6f8f080d-5c70-437c-bd9b-ed9f683729b0;689733971;19А;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189303;174959384;120e84af-b1f2-4485-ba09-09fc156e6b2b;689733973;17А;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189374;174959558;9a560654-dfc5-43ba-859b-47a40e7b22d0;689734313;146;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189376;174959560;0ef4d284-a79e-43da-b6a0-c4d33bd86459;689734315;148;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189378;174959562;f6303b37-f92e-4060-961c-9b5c052e2ee7;689734317;115;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189380;174959564;7262474c-7867-44ef-9101-b44ef8b77e8e;689734319;117;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189382;174959566;bb7d2527-fd6b-486c-8066-98039adab124;689734321;119;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189384;174959568;3790dd4d-2fbd-4081-8a79-e762ef70d45d;689734323;120;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189386;174959570;cfe52b09-edb0-4d78-bec4-48ce7303317c;689734325;122;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189388;174959572;035d3904-90a9-41f4-83f0-9547589b8d60;689734327;124;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189390;174959574;15374efe-b0ef-4079-8b67-281aad693c8e;689734329;126;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189392;174959576;619671ab-9eab-46d2-ba9f-dc589bf8ef7c;689734331;162;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189394;174959578;f4f2fd8d-280f-4d21-be55-6f1788557fea;689734333;164;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189470;174959666;cf9538c0-06df-4ba3-b152-fd3aa37374d6;689734492;32/15;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189477;174959676;70746ee7-1017-44d7-b2d3-e991792a6731;689734513;13А;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189724;174960121;53114830-7cf1-4aaf-a06b-950ca96d4c07;689735241;201;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
