ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
74193956;174966869;4c95c385-bf5f-4986-8a4e-63a4270dad66;689750649;24;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74193960;174966877;4830c743-c503-482f-a0ce-ccb387520071;689750668;28;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74193974;174966914;ca7372ba-fed7-48ca-a774-ba5ad01d78b4;689750723;35;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74194439;174967548;ff8cceea-8329-4c8e-bced-6832781d2f98;689752235;7;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
10348577;94881709;1857a1d3-991b-4f81-a0dd-56e0ea982e33;137835126;48.;10;74195006;2025-09-30;2019-09-05;2025-09-30;0;0
74196230;174969880;fda1426d-e8f8-45a9-a61b-db3b8128794e;689757636;9/129;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74198833;166930690;95eb17e7-f0b4-4862-a82a-a14e8a7e7936;689788718;5/1;30;0;2025-10-01;2025-10-01;2079-06-06;1;0
74200850;174979414;b31ed142-c9e1-4a7c-aceb-70ea9303f5d9;689794896;45/1;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74201170;174979943;93f2a874-205f-4087-a82f-c6711d37f3d5;689795944;16;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74201986;174981488;8a510ae1-d74b-4395-a321-6a05cf8a5433;689799593;10;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74202485;174982666;8ab1a9dd-c56b-499e-a408-6b7fc1efbdf6;689801767;62;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74202947;174983671;3e906fec-a194-4eda-95f6-1b2ac147d7b2;689803794;14;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74202983;174983719;1be27f82-9a73-49c8-9504-c74768103fb1;689803998;32;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74203528;174984774;a5ba3262-2c24-420d-b8c7-724dba00dc98;689806749;10;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74205871;174989480;bfbf391e-cd5b-4027-8933-898578947b72;689814858;12;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74206060;174989786;413a2188-faad-4b74-9ae1-a12df06f016a;689815957;8;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74206083;174989877;9b64a7d6-3eac-4d81-ac69-59a100fb3136;689816153;20;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74206335;174990337;1f395089-07cf-4f49-872b-577af7a95bab;689817032;3б;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74206346;174990364;6f3fb985-d011-45de-be4e-48062153493d;689817090;1;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
