ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
238880032;168340242;157761524;608751414;90;0;2;11;0;13;0;247108152;2025-10-01;2024-12-05;2025-10-01;0;155635744.155635756.155708853.157761524.168340242
238880033;168340243;157761524;608751415;90;0;2;11;0;13;0;247108153;2025-10-01;2024-12-05;2025-10-01;0;155635744.155635756.155708853.157761524.168340243
238880034;168340244;157761524;608751416;90;0;2;11;0;13;0;247108154;2025-10-01;2024-12-05;2025-10-01;0;155635744.155635756.155708853.157761524.168340244
238880035;168340245;157761524;608751417;90;0;2;11;0;13;0;247108155;2025-10-01;2024-12-05;2025-10-01;0;155635744.155635756.155708853.157761524.168340245
238880036;168340246;157761524;608751418;90;0;2;11;0;13;0;247108157;2025-10-01;2024-12-05;2025-10-01;0;155635744.155635756.155708853.157761524.168340246
238880037;168340247;157761524;608751419;90;0;2;11;0;13;0;247108158;2025-10-01;2024-12-05;2025-10-01;0;155635744.155635756.155708853.157761524.168340247
247108160;168340249;156840778;689820668;90;0;2;11;0;6;238880039;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156840778.168340249
238880040;168340250;157761524;608751422;90;0;2;11;0;13;0;247108161;2025-10-01;2024-12-05;2025-10-01;0;155635744.155635756.155708853.157761524.168340250
240259208;169349644;157761524;615883254;90;0;2;11;0;13;0;247108162;2025-10-01;2025-01-09;2025-10-01;0;155635744.155635756.155708853.157761524.169349644
240259209;169349645;157761524;615883256;90;0;2;11;0;13;0;247108163;2025-10-01;2025-01-09;2025-10-01;0;155635744.155635756.155708853.157761524.169349645
240259210;169349646;157761524;615883257;90;0;2;11;0;13;0;247108164;2025-10-01;2025-01-09;2025-10-01;0;155635744.155635756.155708853.157761524.169349646
240259211;169349647;157761524;615883258;90;0;2;11;0;13;0;247108165;2025-10-01;2025-01-09;2025-10-01;0;155635744.155635756.155708853.157761524.169349647
240259212;169349648;157761524;615883259;90;0;2;11;0;13;0;247108166;2025-10-01;2025-01-09;2025-10-01;0;155635744.155635756.155708853.157761524.169349648
240259213;169349649;157761524;615883261;90;0;2;11;0;13;0;247108167;2025-10-01;2025-01-09;2025-10-01;0;155635744.155635756.155708853.157761524.169349649
240259214;169349650;157761524;615883262;90;0;2;11;0;13;0;247108168;2025-10-01;2025-01-09;2025-10-01;0;155635744.155635756.155708853.157761524.169349650
247108171;169604743;156840778;689820679;90;0;2;11;0;6;240932429;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156840778.169604743
247108609;169349672;157467333;689821124;90;0;2;11;0;8;240259236;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.157467333.169349672
247108610;164323628;157467333;689821125;90;0;2;11;0;8;234652975;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.157467333.164323628
247108611;164323643;157467333;689821127;90;0;2;11;0;8;234652990;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.157467333.164323643
247108613;164323660;157467333;689821128;90;0;2;11;0;8;234653007;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.157467333.164323660
247108244;164327333;156754029;689820754;90;0;2;11;0;3;234656767;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.164327333
247108245;164327347;156754029;689820755;90;0;2;11;0;3;234656781;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.164327347
