ID;OBJECTID;OBJECTGUID;CHANGEID;HOUSENUM;ADDNUM1;HOUSETYPE;ADDTYPE1;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
129166651;174917863;b34ec0b1-605f-44d2-a641-4979abf76fdf;689642678;3;;2;;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129166720;174918147;9185e27b-57fa-474b-994d-5ddb440ce5e4;689643237;5/5;4;2;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167377;5757600;ea3932de-96d4-474e-b16e-4504eb5e8bcd;689647018;86;1;2;2;20;2607060;;2025-09-29;2025-09-29;2079-06-06;1;1
129167381;5765273;8517435a-e05f-486d-9a9e-aa0913701326;689647038;92;1;2;2;20;2611260;;2025-09-29;2025-09-29;2079-06-06;1;1
2610055;5762977;8bf1ad88-5ba2-4eb9-878e-5ce1397d1104;10321282;93;1;1;2;10;0;129167383;2025-09-29;2019-06-24;2025-09-29;0;0
2609465;5761926;ef314bb9-ee0a-4173-a03c-4218010a8fcc;10319762;94;1;1;2;10;0;129167384;2025-09-29;2019-06-24;2025-09-29;0;0
2617170;5776761;6e09679b-30c0-4aa8-a6ba-f99128ed4caf;10340801;96;1;1;2;10;0;129167385;2025-09-29;2019-09-26;2025-09-29;0;0
2610608;5764031;0e149a79-86db-429a-bb8a-76030a1868bc;10322769;97;1;1;2;10;0;129167386;2025-09-29;2019-06-24;2025-09-29;0;0
2610372;5763594;d3da8e4b-e878-4ec6-a94b-6c60a47922c2;10322149;98;1;1;2;10;0;129167388;2025-09-29;2019-06-24;2025-09-29;0;0
129167398;96604737;10a3dc87-bdd1-4197-b8c9-3e250431e1b6;689647055;1;2;2;2;20;69642524;;2025-09-29;2025-09-29;2079-06-06;1;1
69642561;96604774;99d5a763-a4e5-4ea6-b7c4-ada8de74bb42;149272071;18;1;1;2;10;0;129167412;2025-09-29;2020-05-06;2025-09-29;0;0
4914566;9455395;27c3ee94-5079-41ba-8fc9-7b1435aeba56;15737796;19;1;1;2;10;0;129167415;2025-09-29;2019-06-24;2025-09-29;0;0
69642559;96604772;2ccb314d-b2ed-46fe-853a-40416b99e6ac;149272069;22;1;1;2;10;0;129167417;2025-09-29;2020-05-06;2025-09-29;0;0
69642557;96604770;ad9232bf-97d3-4a42-b335-11c3cd38aabe;149272067;26;1;1;2;10;0;129167419;2025-09-29;2020-05-06;2025-09-29;0;0
129167421;9446767;6ceb3500-6582-4696-8dad-063687e73a5b;689647078;30;1;2;2;20;4909782;;2025-09-29;2025-09-29;2079-06-06;1;1
129167423;96604765;ddce917e-2f92-4ebf-87e9-cbc6ab25d336;689647080;34;2;2;2;20;69642552;;2025-09-29;2025-09-29;2079-06-06;1;1
4909465;9446451;6a83474d-185a-4ce1-8012-db2a7caabcb9;15725244;4;1;1;2;10;0;129167427;2025-09-29;2018-05-22;2025-09-29;0;0
129167429;96604761;73878049-fdd6-4a99-9450-b43ae9702196;689647086;44;2;2;2;20;69642548;;2025-09-29;2025-09-29;2079-06-06;1;1
129167431;9450755;d172eea1-fcff-4385-b4fe-13d797b614ac;689647088;47;1;2;2;20;4911814;;2025-09-29;2025-09-29;2079-06-06;1;1
129167433;96604758;16c8098d-3cee-48cd-b175-82654f884d10;689647090;49;2;2;2;20;69642545;;2025-09-29;2025-09-29;2079-06-06;1;1
129167435;96604739;0387526a-9d73-4461-b693-01b5df59e576;689647092;50;2;2;2;20;69642526;;2025-09-29;2025-09-29;2079-06-06;1;1
129167437;96604757;38b380a4-ab8b-4eec-8a79-0bd9101b1ecc;689647094;51;2;2;2;20;69642544;;2025-09-29;2025-09-29;2079-06-06;1;1
129167393;96604736;8199074d-417a-4d68-8ad2-ed7f56d76205;689647050;1;1;2;2;20;69642523;;2025-09-29;2025-09-29;2079-06-06;1;1
129167410;9448323;f0c16804-da2f-472c-b629-c065688f5624;689647067;12;1;2;2;20;4910641;;2025-09-29;2025-09-29;2079-06-06;1;1
129167414;96604773;dde86a8f-d935-4042-9956-38b647ee5525;689647071;18;2;2;2;20;69642560;;2025-09-29;2025-09-29;2079-06-06;1;1
129167416;9455813;74134056-dc86-4397-8d4e-89bc292d1aaf;689647073;21;1;2;2;20;4914871;;2025-09-29;2025-09-29;2079-06-06;1;1
129167418;96604771;b2e6e39f-d2ed-46d8-a748-bff10256a69a;689647075;22;2;2;2;20;69642558;;2025-09-29;2025-09-29;2079-06-06;1;1
69642556;96604769;0700852f-3245-4f22-bca0-209cf7c11a31;149272066;33;1;1;2;10;0;129167422;2025-09-29;2020-05-06;2025-09-29;0;0
129167424;96604767;83865d42-0485-47b5-a25a-ca929f5ae028;689647081;35;1;2;2;20;69642554;;2025-09-29;2025-09-29;2079-06-06;1;1
69642549;96604762;59a1934d-9d71-40c2-8ab6-f3d225bd687b;149272059;44;1;1;2;10;0;129167428;2025-09-29;2020-05-06;2025-09-29;0;0
69642547;96604760;7bc6a94b-7bfd-4c96-a654-d1ba0cb7a578;149272057;44;3;1;2;10;0;129167430;2025-09-29;2020-05-06;2025-09-29;0;0
69642546;96604759;b6234cd9-9f5f-4f1a-b39e-54a6743732fe;149272056;49;1;1;2;10;0;129167432;2025-09-29;2020-05-06;2025-09-29;0;0
69642525;96604738;50919eb2-7d9c-403f-a420-81b08168cc5a;149272035;50;1;1;2;10;0;129167434;2025-09-29;2020-05-06;2025-09-29;0;0
69642527;96604740;d9ed76b1-8923-49d2-b6b2-5fa2a07ec3ae;149272037;51;1;1;2;10;0;129167436;2025-09-29;2020-05-06;2025-09-29;0;0
11671437;20047706;2f96b085-70d9-4b34-ac09-24ce8f5766b4;31409365;14;4;2;3;10;0;129167859;2025-09-29;2017-12-15;2025-09-29;0;0
129167872;174921881;b2f15d08-9450-48ab-bbca-b7755bf0d532;689649101;2/5;;2;;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167890;174921928;2ae4fad2-a4be-4927-a53a-82745ca5f859;689649244;17;;2;;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
4915028;9456081;840b1fa6-413b-44da-a006-ed0d6df67032;15738845;52;1;1;2;10;0;129168132;2025-09-29;2019-06-24;2025-09-29;0;0
4909906;9447001;9b7a46dc-f7b8-442b-a1f7-c2d9124c06b2;15726116;54;1;1;2;10;0;129168137;2025-09-29;2018-08-14;2025-09-29;0;0
4913761;9454137;05af4a83-13d3-461a-bce6-5d60be86ed3b;15735970;59;2;1;2;10;0;129168139;2025-09-29;2019-06-24;2025-09-29;0;0
69642543;96604756;6ce68542-fed2-46d2-bc30-b97053af62d5;149272053;62;1;1;2;10;0;129168141;2025-09-29;2020-05-06;2025-09-29;0;0
69642541;96604754;c9d90324-5f83-4785-ae44-1fbec0f34bc2;149272051;63;1;1;2;10;0;129168143;2025-09-29;2020-05-06;2025-09-29;0;0
69642539;96604752;9c20dcd5-0185-4401-a402-ce91ab68b49c;149272049;64;1;1;2;10;0;129168145;2025-09-29;2020-05-06;2025-09-29;0;0
69642537;96604750;a59edc75-bcae-40c3-9dbb-f2bbd911035a;149272047;67;1;1;2;10;0;129168150;2025-09-29;2020-05-06;2025-09-29;0;0
69642535;96604748;c9188c5d-2bda-4d35-9768-472db9d1bcc2;149272045;68;1;1;2;10;0;129168157;2025-09-29;2020-05-06;2025-09-29;0;0
69642533;96604746;8b39e185-50bb-4fce-bddc-4eeb149fdfff;149272043;69;1;1;2;10;0;129168164;2025-09-29;2020-05-06;2025-09-29;0;0
4910245;9447619;d247fbb0-e5a1-4a8d-b170-75259a53edff;15727001;70;1;1;2;10;0;129168171;2025-09-29;2018-09-25;2025-09-29;0;0
69642531;96604744;5ad3c0f9-79dd-4c5f-bf79-13a4d0ec78d5;149272041;72;1;1;2;10;0;129168178;2025-09-29;2020-05-06;2025-09-29;0;0
4912825;9452433;dd2e1b17-124b-42ca-be21-3a9959937452;15733629;76;1;1;2;10;0;129168185;2025-09-29;2019-06-24;2025-09-29;0;0
69642529;96604742;f801a9b0-8d05-472a-a04f-4c6317f100ea;149272039;81;2;1;2;10;0;129168190;2025-09-29;2020-05-06;2025-09-29;0;0
129168192;95653107;ffae5098-8ab5-4e49-aa36-c25da2dd560b;689650092;85;1;2;2;20;51290331;;2025-09-29;2025-09-29;2079-06-06;1;1
129168194;9453338;faa836ee-1fdc-489d-9e7b-4fcdf4a5678f;689650094;90;1;2;2;20;4913372;;2025-09-29;2025-09-29;2079-06-06;1;1
129168196;33241658;d68ca5ce-505e-4815-b96c-7d7df41348a4;689650096;103;1;2;2;20;19770747;;2025-09-29;2025-09-29;2079-06-06;1;1
129168136;9448777;24358eda-fd91-4e9d-a6e6-97521d1d2e81;689650036;53;1;2;2;20;4910997;;2025-09-29;2025-09-29;2079-06-06;1;1
129168138;9454924;83af0395-c792-4e1c-bd05-5e0fb9e0bdf6;689650038;59;1;2;2;20;4914277;;2025-09-29;2025-09-29;2079-06-06;1;1
129168140;9456673;d5c034e1-bb2b-4e7c-8b31-f735e06ba86b;689650040;60;1;2;2;20;4915335;;2025-09-29;2025-09-29;2079-06-06;1;1
129168142;96604755;0f4dcc33-ac8c-4746-a619-65ad92f470f3;689650042;62;2;2;2;20;69642542;;2025-09-29;2025-09-29;2079-06-06;1;1
129168144;96604753;eb6d38cc-127c-4993-815f-bb63ae4ef67b;689650044;63;2;2;2;20;69642540;;2025-09-29;2025-09-29;2079-06-06;1;1
129168147;96604751;94096bf9-c4c8-4a24-9171-e0b47832f79f;689650046;64;2;2;2;20;69642538;;2025-09-29;2025-09-29;2079-06-06;1;1
129168156;96604749;ab31f2d5-6a8b-4e6a-89d9-9f66736fbc26;689650056;67;2;2;2;20;69642536;;2025-09-29;2025-09-29;2079-06-06;1;1
129168160;96604747;f1112c01-cece-46b3-bfa6-42044f88a94d;689650060;68;3;2;2;20;69642534;;2025-09-29;2025-09-29;2079-06-06;1;1
129168168;96604745;12ea89a4-6b49-463e-9010-a5f90ae733be;689650068;69;2;2;2;20;69642532;;2025-09-29;2025-09-29;2079-06-06;1;1
129168175;9453888;7bde1ad1-fdd4-4c91-a14a-56b0c667feed;689650075;71;1;2;2;20;4913656;;2025-09-29;2025-09-29;2079-06-06;1;1
129168181;9447337;2093e24e-e109-4da8-ad1a-524296a9b6b8;689650081;73;1;2;2;20;4910145;;2025-09-29;2025-09-29;2079-06-06;1;1
129168187;96604743;c79f61b5-0049-49a7-8e62-d51029d4962e;689650087;81;1;2;2;20;69642530;;2025-09-29;2025-09-29;2079-06-06;1;1
129168191;9451357;98eaf957-36d4-4f76-b061-1f8f9c573814;689650091;83;1;2;2;20;4912182;;2025-09-29;2025-09-29;2079-06-06;1;1
19769047;33239272;742dfbf4-b89e-4a64-aa59-1aab5614fc5c;50687417;102;1;1;2;10;0;129168195;2025-09-29;2019-04-01;2025-09-29;0;0
57702242;33207119;593c32f5-6336-495c-9a34-406bab77eb57;50640620;107;1;1;2;20;19748631;129168197;2025-09-29;2019-04-02;2025-09-29;0;0
19770555;33241318;e25e65bc-19c2-4d1c-b133-7d01160ab8d4;50690553;113;1;1;2;10;0;129168203;2025-09-29;2019-04-01;2025-09-29;0;0
19770929;33241956;49145f60-7f3c-40f9-8159-a685f7e35439;50691479;109;1;1;2;10;0;129168198;2025-09-29;2019-04-01;2025-09-29;0;0
19771258;33242708;cd9aae75-0705-4b53-b411-adec05c3f223;50692483;114;1;1;2;10;0;129168207;2025-09-29;2019-04-01;2025-09-29;0;0
129169438;174926809;e8e73b6b-8918-4352-937f-d3ed4aed4934;689661685;29А;;2;;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129169440;174926816;56e7041f-4fc2-4c14-9af5-4c4706517708;689661695;6;2;2;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
15569111;26254970;1b8d4436-e949-4e21-8c15-1d7be4d45825;40555229;57;1;1;2;10;0;129169442;2025-09-29;2019-04-01;2025-09-29;0;0
129169443;174926838;3ab6fd1e-45b5-45e3-87b3-d2bacf658dcd;689661793;51;;2;;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129169444;33308882;9ed15718-d2fd-4d73-bdba-1d704b456024;689661809;115;2;2;2;20;19808641;;2025-09-29;2025-09-29;2079-06-06;1;1
129169445;33309291;0302184f-f70b-41e3-acde-d9e98c602df3;689661810;115;3;2;2;20;19808931;;2025-09-29;2025-09-29;2079-06-06;1;1
129169447;33216787;16f9f247-e137-4525-a052-8ab685dd1e26;689661812;120;1;2;2;20;53008707;;2025-09-29;2025-09-29;2079-06-06;1;1
129169448;33238706;3968900c-5bb9-42fc-8205-0e58e585711f;689661813;126;1;2;2;20;19768590;;2025-09-29;2025-09-29;2079-06-06;1;1
129169449;33266646;7db60bd4-8e9e-4ced-bb5b-e88e12d525b7;689661814;128;1;2;2;20;19784339;;2025-09-29;2025-09-29;2079-06-06;1;1
129169450;33240115;c2cf3b59-b56e-4a2b-bfc5-599804d3a072;689661815;130;1;2;2;20;19769689;;2025-09-29;2025-09-29;2079-06-06;1;1
129169481;33264439;99292d59-8ed9-4d36-be39-bd1ea7adc9ff;689661846;132;1;2;2;20;19783070;;2025-09-29;2025-09-29;2079-06-06;1;1
129169483;33238939;307670d8-1160-4915-8dab-0fd99a1a9f47;689661848;134;1;2;2;20;19768804;;2025-09-29;2025-09-29;2079-06-06;1;1
129169485;33306186;1b64b77f-c1d7-4638-b032-d8aeef1d4f92;689661850;138;1;2;2;20;19807175;;2025-09-29;2025-09-29;2079-06-06;1;1
19805539;33303453;0c96f015-976d-4918-8df9-8bbc7afd5fc3;50778351;144;1;1;2;10;0;129169489;2025-09-29;2019-09-25;2025-09-29;0;0
19792390;33280103;9d436c37-69b9-4ae5-ac9e-6a79f0e8c74e;50745419;144;2;1;2;10;0;129169491;2025-09-29;2019-09-25;2025-09-29;0;0
19773025;33246673;c34f4fb4-e78e-4d89-b6f5-0a977ba0e39c;50697703;146;1;1;2;10;0;129169493;2025-09-29;2019-06-24;2025-09-29;0;0
19771679;33243842;7f93a9a4-02af-40ea-b1fb-d01db7a309a7;50693950;147;1;1;2;10;0;129169495;2025-09-29;2019-04-01;2025-09-29;0;0
19782660;33263833;2906af4b-4e7a-4987-aea5-b81384b12bf2;50722010;148;2;1;2;10;0;129169497;2025-09-29;2019-06-24;2025-09-29;0;0
19770839;33241863;c3b341d1-fbde-4356-bf1f-a3f4a68d3abd;50691316;130;2;1;2;10;0;129169480;2025-09-29;2019-04-01;2025-09-29;0;0
19773346;33247151;c743d980-c8a7-43b7-a775-0e68e1145993;50698386;132;2;1;2;10;0;129169482;2025-09-29;2019-06-24;2025-09-29;0;0
129169484;33207340;338924cd-148a-4bb6-966f-991dbacb2f02;689661849;136;1;2;2;20;55031838;;2025-09-29;2025-09-29;2079-06-06;1;1
129169488;33215115;cedac28b-601d-4b1d-9e97-ef5aff1f30f2;689661853;142;1;2;2;20;66035364;;2025-09-29;2025-09-29;2079-06-06;1;1
129169492;33245154;89294aae-748f-43ee-a749-fca9e81c8e4e;689661857;145;1;2;2;20;19772142;;2025-09-29;2025-09-29;2079-06-06;1;1
129169494;33253646;9a55cc0d-0c04-4cb2-a9c5-726c814b3f79;689661859;146;2;2;2;20;19777290;;2025-09-29;2025-09-29;2079-06-06;1;1
129169496;33265083;c9b24851-fd2e-4b79-afa2-cd01a8dee88e;689661861;148;1;2;2;20;19783458;;2025-09-29;2025-09-29;2079-06-06;1;1
129169883;33217891;72422304-4552-4165-aade-8d52674438a8;689663255;151;1;2;2;20;59475211;;2025-09-29;2025-09-29;2079-06-06;1;1
19769429;33239861;4a5a59b5-1dcf-45d6-a0bb-2b719fea79ee;50688295;149;1;1;2;10;0;129169880;2025-09-29;2019-04-01;2025-09-29;0;0
129169882;33218604;ca43b86f-3bf6-4e14-833c-e18fd3fd8ce8;689663254;150;1;2;2;20;65711460;;2025-09-29;2025-09-29;2079-06-06;1;1
129169884;33265774;f970e317-332d-4207-9de5-dda0db7e46dc;689663256;162;1;2;2;20;19784136;;2025-09-29;2025-09-29;2079-06-06;1;1
129170431;33218903;3e879f74-8faa-4358-b9be-f974f96e455f;689667797;170;2;2;2;20;55810323;;2025-09-29;2025-09-29;2079-06-06;1;1
129170433;33205707;9eb3a330-b33e-4aca-b71f-c2e899e72f5d;689667799;173;1;2;2;20;19747580;;2025-09-29;2025-09-29;2079-06-06;1;1
129170435;33229160;5287374c-d202-4c11-a151-8b6ff3898f19;689667801;176;1;2;2;20;19762929;;2025-09-29;2025-09-29;2079-06-06;1;1
129170437;33230505;14a2ebcd-7949-47fd-a24e-9e4b8f522894;689667803;179;2;2;2;20;19763665;;2025-09-29;2025-09-29;2079-06-06;1;1
129170439;96213497;e32c07ff-2535-45c4-8a66-6cddc51b82fa;689667805;180;2;2;2;20;69560877;;2025-09-29;2025-09-29;2079-06-06;1;1
129170442;33228619;2539dd9c-4a08-4834-b072-5c1bf4cc3f07;689667809;183;1;2;2;20;19762687;;2025-09-29;2025-09-29;2079-06-06;1;1
129170444;33229804;fe3ad27f-d801-4f18-ab93-950aacadbce6;689667811;183;3;2;2;20;19763339;;2025-09-29;2025-09-29;2079-06-06;1;1
19782883;33264159;4ea16426-3307-4413-a321-b97775f11b36;50722493;192;1;1;2;10;0;129170448;2025-09-29;2019-06-24;2025-09-29;0;0
129170450;33246355;b37f09ed-d96b-45a8-bdaf-8c23f71077f5;689667817;195;2;2;2;20;19772803;;2025-09-29;2025-09-29;2079-06-06;1;1
129170452;33279859;0247570b-b503-4fa2-8f07-66c58d441ade;689667819;196;2;2;2;20;19792172;;2025-09-29;2025-09-29;2079-06-06;1;1
19806026;33304042;18180b09-ae49-4181-8ee5-945400304aa4;50779276;20;1;1;2;10;0;129170456;2025-09-29;2019-09-25;2025-09-29;0;0
19765495;33233650;a0128319-cd16-4369-9a54-062fe57714fd;50679173;170;3;1;2;10;0;129170432;2025-09-29;2019-03-21;2025-09-29;0;0
129170434;33206637;6b2af2a8-42e7-40d7-91c1-34c2a302b9de;689667800;175;1;2;2;20;58972595;;2025-09-29;2025-09-29;2079-06-06;1;1
129170436;33231281;7cc99b22-fac3-4f00-8c94-b92ec346863a;689667802;179;1;2;2;20;19764126;;2025-09-29;2025-09-29;2079-06-06;1;1
129170438;96213496;0304826b-90f6-4e3a-b623-e80d9153aee1;689667804;180;1;2;2;20;69560876;;2025-09-29;2025-09-29;2079-06-06;1;1
129170440;33231903;3e48b97a-229a-43ec-be12-bd75a76c74fb;689667806;181;1;2;2;20;19764468;;2025-09-29;2025-09-29;2079-06-06;1;1
129170441;33227185;febb5191-ce5c-409b-887d-27aa9e230af6;689667808;181;2;2;2;20;19761690;;2025-09-29;2025-09-29;2079-06-06;1;1
129170443;33232763;b4ef9e56-73e2-4206-805a-ddfa49465f80;689667810;183;2;2;2;20;19764931;;2025-09-29;2025-09-29;2079-06-06;1;1
129170445;33206135;14756554-6c69-4236-97f5-ad6462fcfa42;689667812;185;1;2;2;20;19747933;;2025-09-29;2025-09-29;2079-06-06;1;1
129170447;33247530;0c1a32de-50ad-47ed-b9fc-13575b85d916;689667814;191;1;2;2;20;19773601;;2025-09-29;2025-09-29;2079-06-06;1;1
129170449;33262077;a3d0312c-ca67-43d4-ab80-a3cbf4071a6e;689667816;195;1;2;2;20;19781798;;2025-09-29;2025-09-29;2079-06-06;1;1
129170451;33305056;53a87bad-91f3-4ad6-a5a8-a5003f391786;689667818;196;1;2;2;20;19806696;;2025-09-29;2025-09-29;2079-06-06;1;1
129170453;33307340;bcc71fd7-8b2c-4c5b-8917-f8e9d813a7a5;689667820;196;3;2;2;20;19807840;;2025-09-29;2025-09-29;2079-06-06;1;1
129170455;33245640;4d61a4e9-e68a-4628-88b1-fdfb52f44e38;689667822;2;1;2;2;20;19772394;;2025-09-29;2025-09-29;2079-06-06;1;1
129170887;33249203;95cf740c-55e9-4542-80e1-1451395851e0;689670572;201;1;2;2;20;19774790;;2025-09-29;2025-09-29;2079-06-06;1;1
129170889;33279026;e9a42237-62ab-45c2-b117-452ca70142d1;689670574;23;1;2;2;20;19791532;;2025-09-29;2025-09-29;2079-06-06;1;1
129170891;33253013;edaa77e4-cbf6-4d88-aaa1-49c3ba9ca446;689670576;25;1;2;2;20;19776994;;2025-09-29;2025-09-29;2079-06-06;1;1
129170894;33264791;062798ee-c5af-4c0e-89f4-be4c3b372370;689670580;29;1;2;2;20;19783292;;2025-09-29;2025-09-29;2079-06-06;1;1
129170896;33313510;07b3a10e-e17e-411b-aa0b-bbbb19dbd30a;689670582;39;1;2;2;20;19811119;;2025-09-29;2025-09-29;2079-06-06;1;1
129170898;33252006;32f816c2-f248-4c47-b3a5-3da37b5aee2c;689670584;46;1;2;2;20;19776261;;2025-09-29;2025-09-29;2079-06-06;1;1
19771971;33244726;23fc9b2e-9faf-4888-bc59-e16ab29c4df6;50695025;202;1;1;2;10;0;129170888;2025-09-29;2019-04-01;2025-09-29;0;0
129170890;33233037;e0589eb2-0f71-4dad-ac96-d5e05d014bbc;689670575;24;1;2;2;20;19765084;;2025-09-29;2025-09-29;2079-06-06;1;1
129170892;33250609;545729a0-8243-4a49-bc63-1a1ab94d642e;689670577;26;1;2;2;20;19775434;;2025-09-29;2025-09-29;2079-06-06;1;1
129170893;33252633;6e141eb4-0cf5-4070-abc3-4983fb319e05;689670579;28;1;2;2;20;19776718;;2025-09-29;2025-09-29;2079-06-06;1;1
129170895;33251383;afb55aae-a1d5-4011-b817-1b5c5c88697d;689670581;29;2;2;2;20;19775854;;2025-09-29;2025-09-29;2079-06-06;1;1
129170897;33254949;b0478cb5-bcdd-4c28-bc7b-a02cbf374582;689670583;41;1;2;2;20;19777961;;2025-09-29;2025-09-29;2079-06-06;1;1
129170899;33254359;a2c5ab99-d997-4747-9779-8133ace026dd;689670585;47;1;2;2;20;19777669;;2025-09-29;2025-09-29;2079-06-06;1;1
129170901;33295450;a01768db-0454-47e1-a2df-86f06e2ea04d;689670587;48;2;2;2;20;19800430;;2025-09-29;2025-09-29;2079-06-06;1;1
129170903;33269254;9907eb88-8f98-444e-94a2-8c18fcfb1091;689670589;5;1;2;2;20;19785812;;2025-09-29;2025-09-29;2079-06-06;1;1
129170906;33254130;844469e5-9c8e-401a-a268-759856227972;689670593;57;2;2;2;20;19777541;;2025-09-29;2025-09-29;2079-06-06;1;1
129170909;33239681;e81ebba9-f431-47f8-ac49-1d38e3526c9b;689670597;62;1;2;2;20;19769305;;2025-09-29;2025-09-29;2079-06-06;1;1
129170911;33227635;2f9bd0f2-ebbd-4b3f-81e2-3b8aac0ffb2e;689670599;65;1;2;2;20;19762035;;2025-09-29;2025-09-29;2079-06-06;1;1
129170912;33306974;e315cda7-10a6-436b-a164-edfe5a99c997;689670601;71;1;2;2;20;19807614;;2025-09-29;2025-09-29;2079-06-06;1;1
129170914;33268667;346b2bee-cfc0-4250-bf73-6ebe243585a3;689670603;72;1;2;2;20;19785467;;2025-09-29;2025-09-29;2079-06-06;1;1
129170918;33267769;ec4a37ea-1489-4779-9215-430c98789d36;689670609;79;1;2;2;20;19784855;;2025-09-29;2025-09-29;2079-06-06;1;1
129170919;33264823;bdf0919b-bdbb-408d-918e-c1cc5be08950;689670613;8;1;2;2;20;19783309;;2025-09-29;2025-09-29;2079-06-06;1;1
129170921;33238294;6ec5a182-2b83-4352-8d55-0921a8d14caa;689670615;81;1;2;2;20;19768241;;2025-09-29;2025-09-29;2079-06-06;1;1
19796947;33288923;d5da8d40-a1d5-4469-9664-7c55af4821df;50756951;49;2;1;2;10;0;129170902;2025-09-29;2019-09-25;2025-09-29;0;0
19762853;33229032;f75edaca-0745-4e74-9ef4-675c2880a424;50672673;52;2;1;2;10;0;129170904;2025-09-29;2019-02-20;2025-09-29;0;0
19808119;33307803;1799ad3b-a875-45fe-9b41-fa76bc46e198;50784635;57;1;1;2;10;0;129170905;2025-09-29;2019-09-25;2025-09-29;0;0
19790273;33277053;52dcbbb9-23d8-4701-9a34-2869a8c81d9e;50740844;60;1;1;2;10;0;129170907;2025-09-29;2019-09-25;2025-09-29;0;0
19808434;33308477;974c42f7-5c61-4fd3-9079-143223fabf0c;50785560;60;2;1;2;10;0;129170908;2025-09-29;2019-09-26;2025-09-29;0;0
19772595;33245972;113493d6-88f8-4cbb-a823-6cba80df3941;50696666;64;1;1;2;10;0;129170910;2025-09-29;2019-04-25;2025-09-29;0;0
19791227;33278620;36d6eb70-1c28-4b22-bbc2-4238de74c322;50743074;71;2;1;2;10;0;129170913;2025-09-29;2019-09-25;2025-09-29;0;0
19786388;33270228;b7618a9e-2552-4c0c-b04f-cbb77703df5c;50731246;72;2;1;2;10;0;129170915;2025-09-29;2019-08-30;2025-09-29;0;0
19807773;33307248;f75d343d-5d61-4533-a3b8-f8118e613dfe;50783818;73;1;1;2;10;0;129170916;2025-09-29;2019-09-25;2025-09-29;0;0
19805726;33303655;6b7007f0-2a18-4c7f-b6f6-939067c50db5;50778666;73;2;1;2;10;0;129170917;2025-09-29;2019-09-25;2025-09-29;0;0
19770079;33240544;867380e1-6d6e-4864-b636-698a32fc1841;50689415;80;1;1;2;10;0;129170920;2025-09-29;2019-04-01;2025-09-29;0;0
19806814;33305264;601b54ea-e678-449d-83c0-ca0ec415a322;50781076;83;1;1;2;10;0;129170922;2025-09-29;2019-09-25;2025-09-29;0;0
56542743;33207414;48e1696a-1435-4d3e-abd4-b96f2094c0c5;50640933;86;1;1;2;20;19748812;129170924;2025-09-29;2019-04-02;2025-09-29;0;0
129170926;33207702;5ae75231-a20a-4896-8bdd-d5a87c8bdd8a;689670620;90;1;2;2;20;57820140;;2025-09-29;2025-09-29;2079-06-06;1;1
19784526;33267182;6f1d4bd7-e168-46df-aaa2-f0ac051b3366;50726748;98;1;1;2;10;0;129170931;2025-09-29;2019-06-24;2025-09-29;0;0
19791946;33279531;782ee47f-968c-4b64-8610-5c5c4f109c95;50744569;83;2;1;2;10;0;129170923;2025-09-29;2019-09-25;2025-09-29;0;0
19770131;33240599;1868d216-1b26-4f29-98b2-69a3d2361391;50689517;87;1;1;2;10;0;129170925;2025-09-29;2019-04-01;2025-09-29;0;0
19770446;33241145;7aa25b2e-ec2e-493e-acce-6cef597787f7;50690286;91;1;1;2;10;0;129170927;2025-09-29;2019-04-01;2025-09-29;0;0
19762286;33227962;6650bd9e-93c0-4a07-b8f6-44303496b1ed;50671216;92;1;1;2;10;0;129170928;2025-09-29;2019-02-20;2025-09-29;0;0
19806608;33304934;81a2bb4b-455c-4d9c-bf74-9af9d4400f60;50780603;97;1;1;2;10;0;129170930;2025-09-29;2019-09-25;2025-09-29;0;0
5982191;11225966;0d4bec70-663e-4890-b600-6e5dae12ab8c;18302405;1/1;1;1;2;10;0;129170932;2025-09-29;2019-09-24;2025-09-29;0;0
5982561;11226512;5140237b-cabb-4cf6-8868-7bd2e1f2d2d0;18303128;1/1;2;1;2;10;0;129171238;2025-09-29;2019-09-24;2025-09-29;0;0
6023855;11293432;5906ab8f-4d15-4143-ad46-2dfd160153cc;18400205;11;1;1;2;10;0;129171241;2025-09-29;2019-02-20;2025-09-29;0;0
5985075;11229870;f17a100c-57ee-4ac6-831b-285509fa4e31;18308496;12/1;1;1;2;10;0;129171242;2025-09-29;2019-09-24;2025-09-29;0;0
5983537;11227781;3697c9ca-b5e7-4efc-bbfa-d0e3473ecf0f;18305124;12/1;2;1;2;10;0;129171245;2025-09-29;2019-09-24;2025-09-29;0;0
5980727;11223691;7751e53f-3c22-43d9-8236-5d3939ba401c;18299027;12/1;3;1;2;10;0;129171246;2025-09-29;2019-09-24;2025-09-29;0;0
5984461;11229065;ddbf3d69-0023-4920-ac2a-10e60ad426ae;18307277;13/1;1;1;2;10;0;129171682;2025-09-29;2019-09-24;2025-09-29;0;0
