ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
74204999;174986788;b223aff6-da07-45ca-a228-9cf061586f98;689810855;110;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74205001;174986790;d8e9e4e4-bae3-4eff-a329-03a9fe7c3f02;689810857;231;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74205003;174986792;73a3f5cd-adf6-476d-b7a5-6b31c5038b34;689810859;74;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74205005;174986794;849de14a-d102-4dea-8133-684fac087d83;689810861;876;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74205007;174986796;6dabca32-4d70-4e0f-894f-f68b750272d8;689810863;798;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74205009;174986798;c040c5cb-8aad-44da-999b-130491206730;689810865;361;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74205011;174986800;e896b572-d019-429d-a604-1a1c925ce2ab;689810867;349;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74205013;174986802;b1161818-4d00-479e-9548-4d9b8008cfba;689810869;335;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74205015;174986804;1e45e2a7-4aba-4767-8a77-f959454a647b;689810871;341;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74205017;174986806;68e545d7-fe6c-4426-b771-8a1aea2fc17f;689810873;658;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74205019;174986808;b0eb3b29-0b42-4351-943e-44b4bc5584f9;689810875;70;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207193;174992345;ce05e40c-b79f-4c2b-9c47-4cafc4854843;689821309;42;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207195;174992347;b4a3ac8e-5181-41c0-9fa7-f4351916c209;689821313;119/19;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207197;174992349;9458b80b-c9be-408b-b73e-8ea0fe3c92e8;689821316;119/24;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
